cell5m,gdd
2398581,1601
2398582,1601
2398583,1601
2398584,1601
2398585,1601
2398586,1573
2398587,1573
2398588,1573
2398589,1573
2398590,1573
2398591,1573
2398592,1573
2398593,1573
2398594,1533
2398595,1533
2398596,1533
2398597,1533
2398598,1533
2398599,1533
2398600,1533
2398601,1497
2398602,1497
2398603,1530
2398604,1530
2398605,1530
2398606,1530
2398607,1530
2398608,1530
2398609,1481
2398610,1481
2398611,1481
2398612,1481
2398613,1481
2398614,1481
2398615,1481
2398616,1491
2398617,1491
2398618,1491
2398619,1491
2398620,1491
2398621,1491
2398622,1491
2398623,1491
2398624,1510
2398625,1510
2398626,1510
2398627,1510
2398628,1510
2398629,1510
2398630,1510
2398631,1460
2398632,1460
2398633,1460
2398634,1460
2398635,1460
2398636,1460
2398637,1460
2398638,1460
2398639,1406
2398640,1406
2398641,1406
2398642,1406
2398643,1406
2398644,1406
2398645,1406
2398646,1357
2398647,1357
2398648,1357
2398649,1357
2398650,1357
2398651,1357
2398652,1357
2398653,1357
2398654,1364
2398655,1364
2398656,1364
2398657,1364
2398658,1364
2398659,1364
2398660,1364
2398661,1401
2398662,1401
2398663,1401
2398664,1401
2398665,1401
2398666,1401
2398667,1401
2398668,1401
2398669,1368
2398670,1368
2398671,1368
2398672,1368
2398673,1368
2398674,1368
2398675,1368
2398676,1368
2398677,1368
2398678,1368
2398679,1368
2398680,1368
2398681,1368
2398682,1368
2398683,1368
2398684,1392
2398685,1392
2398686,1392
2398687,1392
2398688,1392
2398689,1392
2398690,1392
2398691,1378
2398692,1378
2398693,1378
2398694,1378
2398695,1378
2398696,1378
2398697,1378
2398698,1378
2398699,1356
2398700,1356
2398701,1356
2398702,1356
2398703,1356
2398704,1356
2398705,1356
2398706,1225
2398707,1225
2398722,1274
2398723,1274
2398724,1274
2398725,1274
2398726,1274
2398727,1274
2398728,1274
2398730,1308
2398731,1308
2398732,1308
2398733,1308
2398734,1308
2398735,1308
2398736,1293
2398737,1293
2398738,1293
2398739,1293
2398740,1293
2398741,1293
2398742,1293
2398743,1293
2398744,1359
2398745,1359
2398746,1359
2398747,1359
2398748,1359
2398749,1359
2398750,1359
2398751,1356
2398752,1356
2398757,1356
2398758,1356
2398759,1355
2398760,1355
2398761,1355
2398762,1355
2398763,1355
2398764,1355
2398765,1355
2398766,1268
2398767,1268
2398768,1268
2398846,1353
2398847,1353
2398848,1353
2398853,1167
2398854,1167
2398855,1167
2402675,1660
2402676,1685
2402677,1685
2402678,1685
2402679,1685
2402680,1685
2402681,1623
2402682,1623
2402683,1623
2402684,1623
2402685,1623
2402831,1380
2402832,1380
2402834,1380
2402835,1380
2402836,1380
2402837,1380
2402840,1523
2402841,1523
2402842,1523
2402843,1523
2402844,1523
2402845,1523
2402846,1581
2402847,1581
2402848,1581
2402853,1581
2402854,1582
2402855,1582
2402856,1582
2402857,1582
2402858,1582
2402859,1582
2402860,1582
2402861,1594
2402862,1594
2402863,1594
2402864,1594
2402871,1608
2402872,1502
2402873,1608
2402874,1608
2402875,1608
2402876,1618
2402877,1618
2402878,1618
2402879,1618
2402880,1618
2402881,1618
2402882,1618
2402883,1618
2402884,1632
2402885,1632
2402886,1632
2402887,1632
2402888,1632
2402889,1632
2402890,1632
2402891,1610
2402892,1610
2402893,1610
2402894,1610
2402895,1610
2402896,1610
2402897,1610
2402898,1610
2402899,1601
2402900,1601
2402901,1601
2402902,1601
2402903,1601
2402904,1601
2402905,1601
2402906,1573
2402907,1573
2402908,1573
2402909,1573
2402910,1573
2402911,1573
2402912,1573
2402913,1573
2402914,1533
2402915,1533
2402916,1533
2402917,1533
2402918,1533
2402919,1533
2402920,1533
2402921,1497
2402922,1497
2402923,1530
2402924,1530
2402925,1530
2402926,1530
2402927,1530
2402928,1530
2402929,1481
2402930,1481
2402931,1481
2402932,1481
2402933,1481
2402934,1481
2402935,1481
2402936,1491
2402937,1491
2402938,1491
2402939,1491
2402940,1491
2402941,1491
2402942,1491
2402943,1491
2402944,1510
2402945,1510
2402946,1510
2402947,1510
2402948,1510
2402949,1510
2402950,1510
2402951,1460
2402952,1460
2402953,1460
2402954,1460
2402955,1460
2402956,1460
2402957,1460
2402958,1460
2402959,1406
2402960,1406
2402961,1406
2402962,1406
2402963,1406
2402964,1406
2402965,1406
2402966,1357
2402967,1357
2402968,1357
2402969,1357
2402970,1357
2402971,1357
2402972,1357
2402973,1357
2402974,1364
2402975,1364
2402976,1364
2402977,1364
2402978,1364
2402979,1364
2402980,1364
2402981,1401
2402982,1401
2402983,1401
2402984,1401
2402985,1401
2402986,1401
2402987,1401
2402988,1401
2402989,1368
2402990,1368
2402991,1368
2402992,1368
2402993,1368
2402994,1368
2402995,1368
2402996,1368
2402997,1368
2402998,1368
2402999,1368
2403000,1368
2403001,1368
2403002,1368
2403003,1368
2403004,1392
2403005,1392
2403006,1392
2403007,1392
2403008,1392
2403009,1392
2403010,1392
2403011,1378
2403012,1378
2403013,1378
2403014,1378
2403015,1378
2403016,1378
2403017,1378
2403018,1378
2403019,1356
2403020,1356
2403021,1356
2403022,1356
2403023,1356
2403024,1356
2403025,1356
2403026,1225
2403042,1274
2403043,1274
2403044,1274
2403045,1274
2403046,1274
2403047,1274
2403048,1274
2403049,1308
2403050,1308
2403051,1308
2403052,1308
2403053,1308
2403054,1308
2403055,1308
2403056,1293
2403057,1293
2403058,1293
2403059,1293
2403060,1293
2403061,1293
2403062,1293
2403063,1293
2403064,1359
2403065,1359
2403067,1359
2403068,1359
2403069,1359
2403070,1359
2403071,1356
2403072,1356
2403073,1356
2403074,1356
2403076,1356
2403077,1356
2403078,1356
2403079,1355
2403080,1355
2403081,1355
2403082,1355
2403083,1355
2403084,1355
2403085,1355
2403086,1268
2403087,1268
2403088,1268
2403166,1353
2403167,1353
2403168,1353
2403174,1167
2403175,1167
2406971,1298
2406996,1685
2406997,1685
2406998,1685
2406999,1685
2407000,1685
2407001,1623
2407002,1623
2407003,1623
2407004,1623
2407005,1623
2407155,1380
2407156,1380
2407159,1523
2407160,1523
2407161,1523
2407162,1523
2407163,1523
2407165,1523
2407166,1581
2407167,1581
2407168,1581
2407172,1581
2407173,1581
2407174,1582
2407175,1582
2407176,1582
2407177,1582
2407178,1582
2407179,1582
2407180,1582
2407181,1594
2407182,1594
2407183,1594
2407184,1594
2407185,1491
2407191,1502
2407192,1608
2407193,1608
2407194,1608
2407195,1608
2407196,1618
2407197,1618
2407198,1618
2407199,1618
2407200,1618
2407201,1618
2407202,1618
2407203,1618
2407204,1632
2407205,1632
2407206,1632
2407207,1632
2407208,1632
2407209,1632
2407210,1632
2407211,1610
2407212,1610
2407213,1610
2407214,1610
2407215,1610
2407216,1610
2407217,1610
2407218,1610
2407219,1601
2407220,1601
2407221,1601
2407222,1601
2407223,1601
2407224,1601
2407225,1601
2407226,1573
2407227,1573
2407228,1573
2407229,1573
2407230,1573
2407231,1573
2407232,1573
2407233,1573
2407234,1533
2407235,1533
2407236,1533
2407237,1533
2407238,1533
2407239,1533
2407240,1533
2407241,1497
2407242,1497
2407243,1530
2407244,1530
2407245,1530
2407246,1530
2407247,1530
2407248,1530
2407249,1481
2407250,1481
2407251,1481
2407252,1481
2407253,1481
2407254,1481
2407255,1481
2407256,1491
2407257,1491
2407258,1491
2407259,1491
2407260,1491
2407261,1491
2407262,1491
2407263,1491
2407264,1510
2407265,1510
2407266,1510
2407267,1510
2407268,1510
2407269,1510
2407270,1510
2407271,1460
2407272,1460
2407273,1460
2407274,1460
2407275,1460
2407276,1460
2407277,1460
2407278,1460
2407279,1406
2407280,1406
2407281,1406
2407282,1406
2407283,1406
2407284,1406
2407285,1406
2407286,1357
2407287,1357
2407288,1357
2407289,1357
2407290,1357
2407291,1357
2407292,1357
2407293,1357
2407294,1364
2407295,1364
2407296,1364
2407297,1364
2407298,1364
2407299,1364
2407300,1364
2407301,1401
2407302,1401
2407303,1401
2407304,1401
2407305,1401
2407306,1401
2407307,1401
2407308,1401
2407309,1368
2407310,1368
2407311,1368
2407312,1368
2407313,1368
2407314,1368
2407315,1368
2407316,1368
2407317,1368
2407318,1368
2407319,1368
2407320,1368
2407321,1368
2407322,1368
2407323,1368
2407324,1392
2407325,1392
2407326,1392
2407327,1392
2407328,1392
2407329,1392
2407330,1392
2407331,1378
2407332,1378
2407333,1378
2407334,1378
2407335,1378
2407336,1378
2407337,1378
2407338,1378
2407339,1356
2407340,1356
2407341,1356
2407342,1356
2407343,1356
2407344,1356
2407345,1356
2407362,1274
2407363,1274
2407364,1274
2407365,1274
2407366,1274
2407367,1274
2407368,1274
2407369,1308
2407370,1308
2407371,1308
2407372,1308
2407373,1308
2407374,1308
2407375,1308
2407376,1293
2407377,1293
2407378,1293
2407379,1293
2407380,1293
2407381,1293
2407382,1293
2407383,1293
2407384,1359
2407385,1359
2407386,1359
2407387,1359
2407388,1359
2407389,1359
2407390,1359
2407391,1356
2407392,1356
2407393,1356
2407394,1356
2407395,1356
2407396,1356
2407397,1356
2407398,1356
2407399,1355
2407400,1355
2407401,1355
2407402,1355
2407403,1355
2407404,1355
2407405,1355
2407406,1268
2407407,1268
2407408,1268
2407485,1353
2407486,1353
2407487,1353
2407488,1353
2407489,1167
2407494,1167
2407495,1167
2407496,1000
2407520,1105
2411318,1685
2411319,1685
2411320,1685
2411321,1623
2411322,1623
2411323,1623
2411324,1623
2411325,1623
2411332,1274
2411333,1274
2411485,1523
2411486,1581
2411487,1581
2411488,1581
2411489,1581
2411490,1581
2411491,1581
2411492,1581
2411493,1581
2411494,1582
2411495,1582
2411496,1582
2411497,1582
2411498,1582
2411499,1582
2411500,1582
2411501,1594
2411502,1594
2411503,1594
2411504,1594
2411505,1491
2411506,1491
2411507,1491
2411508,1594
2411510,1608
2411511,1608
2411512,1608
2411513,1608
2411514,1608
2411515,1608
2411516,1510
2411517,1618
2411518,1618
2411519,1618
2411520,1618
2411521,1618
2411522,1618
2411523,1618
2411524,1632
2411525,1632
2411526,1632
2411527,1632
2411528,1632
2411529,1632
2411530,1632
2411531,1610
2411532,1610
2411533,1610
2411534,1610
2411535,1610
2411536,1610
2411537,1610
2411538,1610
2411539,1601
2411540,1601
2411541,1601
2411542,1601
2411543,1601
2411544,1601
2411545,1601
2411546,1573
2411547,1573
2411548,1573
2411549,1573
2411550,1573
2411551,1464
2411552,1464
2411553,1464
2411554,1427
2411555,1427
2411556,1427
2411557,1533
2411558,1533
2411559,1533
2411560,1533
2411561,1556
2411562,1556
2411563,1556
2411564,1556
2411565,1556
2411566,1556
2411567,1556
2411568,1556
2411569,1506
2411570,1506
2411571,1506
2411572,1506
2411573,1506
2411574,1506
2411575,1506
2411576,1517
2411577,1517
2411578,1517
2411579,1517
2411580,1517
2411581,1517
2411582,1517
2411583,1517
2411584,1537
2411585,1537
2411586,1537
2411587,1537
2411588,1537
2411589,1537
2411590,1537
2411591,1485
2411592,1485
2411593,1485
2411594,1485
2411595,1485
2411596,1485
2411597,1485
2411598,1485
2411599,1430
2411600,1430
2411601,1430
2411602,1430
2411603,1430
2411604,1430
2411605,1430
2411606,1380
2411607,1380
2411608,1380
2411609,1380
2411610,1380
2411611,1380
2411612,1380
2411613,1380
2411614,1386
2411615,1386
2411616,1386
2411617,1386
2411618,1386
2411619,1386
2411620,1386
2411621,1424
2411622,1424
2411623,1424
2411624,1424
2411625,1401
2411626,1401
2411627,1401
2411628,1401
2411629,1368
2411630,1368
2411631,1368
2411632,1368
2411633,1368
2411634,1368
2411635,1368
2411636,1368
2411637,1368
2411638,1368
2411639,1368
2411640,1368
2411641,1368
2411642,1368
2411643,1368
2411644,1392
2411645,1392
2411646,1392
2411647,1392
2411648,1392
2411649,1392
2411650,1392
2411651,1378
2411652,1378
2411653,1378
2411654,1378
2411655,1378
2411656,1378
2411657,1378
2411658,1378
2411659,1356
2411660,1356
2411661,1356
2411662,1356
2411663,1356
2411664,1356
2411665,1356
2411683,1274
2411684,1274
2411686,1274
2411687,1274
2411688,1274
2411689,1308
2411690,1308
2411691,1308
2411692,1308
2411693,1308
2411694,1308
2411695,1308
2411696,1293
2411697,1293
2411698,1293
2411699,1293
2411700,1293
2411701,1293
2411702,1293
2411703,1293
2411704,1359
2411705,1359
2411706,1359
2411707,1359
2411708,1359
2411709,1359
2411710,1359
2411711,1356
2411712,1356
2411713,1356
2411714,1356
2411715,1356
2411716,1356
2411717,1356
2411718,1356
2411719,1355
2411720,1355
2411721,1355
2411722,1355
2411723,1355
2411724,1355
2411725,1355
2411726,1268
2411727,1268
2411728,1268
2411803,1353
2411804,1353
2411805,1353
2411806,1353
2411808,1353
2411809,1167
2411810,1167
2411815,1167
2411816,1000
2411837,1145
2411838,1145
2411839,1105
2411840,1105
2415639,1685
2415640,1685
2415641,1623
2415642,1623
2415643,1623
2415644,1623
2415645,1623
2415647,1623
2415648,1623
2415655,1274
2415795,1294
2415809,1581
2415810,1581
2415811,1581
2415812,1581
2415813,1581
2415814,1582
2415816,1479
2415817,1479
2415818,1479
2415819,1479
2415820,1479
2415821,1594
2415822,1491
2415823,1491
2415824,1594
2415825,1594
2415826,1491
2415827,1491
2415828,1594
2415829,1608
2415830,1608
2415831,1608
2415832,1608
2415833,1608
2415834,1608
2415835,1608
2415836,1618
2415837,1618
2415838,1618
2415839,1618
2415840,1618
2415841,1618
2415842,1618
2415843,1618
2415844,1632
2415845,1632
2415846,1632
2415847,1632
2415848,1632
2415849,1632
2415850,1632
2415851,1610
2415852,1610
2415853,1610
2415854,1610
2415855,1610
2415856,1610
2415857,1610
2415858,1610
2415859,1601
2415860,1601
2415861,1601
2415862,1601
2415863,1601
2415864,1601
2415865,1601
2415866,1573
2415867,1573
2415868,1573
2415869,1573
2415870,1573
2415871,1464
2415872,1464
2415873,1464
2415874,1427
2415875,1427
2415876,1427
2415877,1533
2415878,1533
2415879,1533
2415880,1533
2415881,1497
2415882,1556
2415883,1556
2415884,1556
2415885,1556
2415886,1556
2415887,1556
2415888,1556
2415889,1506
2415890,1506
2415891,1506
2415892,1506
2415893,1506
2415894,1506
2415895,1506
2415896,1517
2415897,1517
2415898,1517
2415899,1517
2415900,1517
2415901,1517
2415902,1517
2415903,1517
2415904,1537
2415905,1537
2415906,1537
2415907,1537
2415908,1537
2415909,1537
2415910,1537
2415911,1485
2415912,1485
2415913,1485
2415914,1485
2415915,1485
2415916,1485
2415917,1485
2415918,1485
2415919,1430
2415920,1430
2415921,1430
2415922,1430
2415923,1430
2415924,1430
2415925,1430
2415926,1380
2415927,1380
2415928,1380
2415929,1380
2415930,1380
2415931,1380
2415932,1380
2415933,1380
2415934,1386
2415935,1386
2415936,1386
2415937,1386
2415938,1386
2415939,1386
2415940,1386
2415941,1424
2415942,1424
2415943,1424
2415944,1424
2415945,1424
2415946,1401
2415947,1401
2415948,1401
2415949,1368
2415950,1368
2415951,1368
2415952,1368
2415953,1368
2415954,1368
2415955,1368
2415956,1368
2415957,1368
2415958,1368
2415959,1368
2415960,1368
2415961,1368
2415962,1368
2415963,1368
2415964,1392
2415965,1392
2415966,1392
2415967,1392
2415968,1392
2415969,1392
2415970,1392
2415971,1378
2415972,1378
2415973,1378
2415974,1378
2415975,1378
2415976,1378
2415977,1378
2415978,1378
2415979,1356
2415980,1356
2415981,1356
2415982,1356
2415983,1356
2415984,1356
2415985,1356
2416003,1274
2416004,1274
2416006,1274
2416007,1274
2416008,1274
2416009,1308
2416010,1308
2416011,1308
2416012,1308
2416013,1308
2416014,1308
2416015,1308
2416016,1293
2416017,1293
2416018,1293
2416019,1293
2416020,1293
2416021,1293
2416022,1293
2416023,1293
2416024,1359
2416025,1359
2416026,1359
2416027,1359
2416028,1359
2416029,1359
2416030,1359
2416031,1356
2416032,1356
2416033,1356
2416034,1356
2416035,1356
2416036,1356
2416037,1356
2416038,1356
2416039,1355
2416040,1355
2416041,1355
2416042,1355
2416043,1355
2416044,1355
2416045,1355
2416046,1268
2416047,1268
2416048,1268
2416049,1268
2416099,1279
2416102,1279
2416120,1299
2416121,1353
2416122,1353
2416123,1353
2416124,1353
2416125,1353
2416126,1353
2416129,1167
2416130,1167
2416131,1167
2416132,1167
2416133,1167
2416134,1167
2416135,1167
2416136,1000
2416137,1000
2416138,1000
2416157,1145
2416158,1145
2416159,1105
2416160,1105
2419961,1623
2419962,1623
2419963,1623
2419966,1623
2419967,1623
2419968,1623
2419969,1274
2419978,909
2420056,1102
2420124,1523
2420125,1523
2420126,1581
2420127,1581
2420130,1581
2420131,1581
2420132,1581
2420133,1581
2420134,1582
2420135,1479
2420136,1479
2420137,1479
2420138,1479
2420139,1479
2420140,1479
2420141,1491
2420142,1594
2420143,1594
2420144,1594
2420145,1594
2420146,1594
2420147,1594
2420148,1594
2420150,1608
2420151,1608
2420152,1608
2420153,1608
2420154,1608
2420155,1608
2420156,1618
2420157,1618
2420158,1618
2420159,1618
2420160,1618
2420161,1618
2420162,1618
2420163,1618
2420164,1632
2420165,1632
2420166,1632
2420167,1632
2420168,1632
2420169,1632
2420170,1632
2420171,1610
2420172,1610
2420173,1610
2420174,1610
2420175,1610
2420176,1610
2420177,1610
2420178,1610
2420179,1601
2420180,1601
2420181,1601
2420182,1601
2420183,1601
2420184,1601
2420185,1601
2420186,1573
2420187,1573
2420188,1573
2420189,1573
2420190,1573
2420191,1464
2420192,1464
2420193,1464
2420194,1427
2420195,1427
2420196,1427
2420197,1533
2420198,1533
2420199,1533
2420200,1533
2420201,1556
2420202,1556
2420203,1556
2420204,1556
2420205,1556
2420206,1556
2420207,1556
2420208,1556
2420209,1506
2420210,1506
2420211,1506
2420212,1506
2420213,1506
2420214,1506
2420215,1506
2420216,1517
2420217,1517
2420218,1517
2420219,1517
2420220,1517
2420221,1517
2420222,1517
2420223,1517
2420224,1537
2420225,1537
2420226,1537
2420227,1537
2420228,1537
2420229,1537
2420230,1537
2420231,1485
2420232,1485
2420233,1485
2420234,1485
2420235,1485
2420236,1485
2420237,1485
2420238,1485
2420239,1430
2420240,1430
2420241,1430
2420242,1430
2420243,1430
2420244,1430
2420245,1430
2420246,1380
2420247,1380
2420248,1380
2420249,1380
2420250,1380
2420251,1380
2420252,1380
2420253,1380
2420254,1386
2420255,1386
2420256,1386
2420257,1386
2420258,1386
2420259,1386
2420260,1386
2420261,1424
2420262,1424
2420263,1424
2420264,1424
2420265,1424
2420266,1424
2420267,1401
2420268,1401
2420269,1368
2420270,1368
2420271,1368
2420272,1368
2420273,1368
2420274,1368
2420275,1368
2420276,1368
2420277,1368
2420278,1368
2420279,1368
2420280,1368
2420281,1368
2420282,1368
2420283,1368
2420284,1392
2420285,1392
2420286,1392
2420287,1392
2420288,1392
2420289,1392
2420290,1392
2420291,1378
2420292,1378
2420293,1378
2420294,1378
2420295,1378
2420296,1378
2420297,1378
2420298,1378
2420299,1356
2420300,1356
2420301,1356
2420302,1356
2420303,1356
2420304,1356
2420326,1274
2420327,1274
2420328,1274
2420329,1308
2420330,1308
2420331,1308
2420332,1308
2420333,1308
2420334,1308
2420335,1308
2420336,1293
2420337,1293
2420338,1293
2420339,1293
2420340,1293
2420341,1293
2420342,1293
2420343,1293
2420344,1359
2420345,1359
2420346,1359
2420347,1359
2420348,1359
2420349,1359
2420350,1359
2420351,1356
2420352,1356
2420353,1356
2420354,1356
2420355,1356
2420356,1356
2420357,1356
2420358,1356
2420359,1355
2420360,1355
2420361,1355
2420362,1355
2420363,1355
2420364,1355
2420365,1355
2420366,1268
2420367,1268
2420368,1268
2420369,1268
2420413,1263
2420414,1263
2420415,1263
2420416,1263
2420417,1263
2420418,1263
2420419,1279
2420420,1279
2420421,1279
2420422,1279
2420423,1279
2420424,1279
2420425,1279
2420426,1311
2420427,1311
2420437,1299
2420438,1299
2420439,1299
2420440,1299
2420441,1353
2420442,1353
2420443,1353
2420444,1353
2420445,1353
2420446,1353
2420447,1353
2420450,1167
2420451,1167
2420452,1167
2420453,1167
2420454,1167
2420455,1167
2420456,1000
2420457,1000
2420458,1000
2420476,1145
2420477,1145
2420478,1145
2420479,1105
2420480,1105
2424282,1646
2424283,1646
2424284,1646
2424285,1646
2424287,1646
2424288,1646
2424289,1731
2424298,1662
2424375,1153
2424376,1153
2424377,1153
2424379,1296
2424444,1551
2424445,1551
2424446,1518
2424447,1518
2424451,1518
2424452,1518
2424453,1518
2424454,1495
2424455,1495
2424456,1495
2424457,1400
